,county,year,minor_male,minor_female,adult_male,adult_female,minor_total,adult_total,total
3537,San Miguel,2050.0,1212.0,1169.0,4664.0,4532.0,2379.0,9200.0,11579.0
3538,Sedgwick,1990.0,346.0,336.0,967.0,1041.0,682.0,2008.0,2690.0
3539,Sedgwick,1991.0,343.0,332.0,962.0,1031.0,675.0,1993.0,2668.0
3540,Sedgwick,1992.0,339.0,321.0,953.0,1020.0,660.0,1973.0,2633.0
3541,Sedgwick,1993.0,340.0,319.0,967.0,1024.0,659.0,1991.0,2650.0
3542,Sedgwick,1994.0,342.0,316.0,969.0,1033.0,658.0,2002.0,2660.0
3543,Sedgwick,1995.0,339.0,312.0,972.0,1029.0,651.0,2001.0,2652.0
3544,Sedgwick,1996.0,344.0,314.0,986.0,1037.0,658.0,2023.0,2681.0
3545,Sedgwick,1997.0,349.0,317.0,1008.0,1056.0,666.0,2064.0,2730.0
3546,Sedgwick,1998.0,343.0,309.0,991.0,1036.0,652.0,2027.0,2679.0
3547,Sedgwick,1999.0,347.0,311.0,1009.0,1051.0,658.0,2060.0,2718.0
3548,Sedgwick,2000.0,352.0,310.0,1018.0,1062.0,662.0,2080.0,2742.0
3549,Sedgwick,2001.0,333.0,305.0,1007.0,1050.0,640.0,2054.0,2694.0
3550,Sedgwick,2002.0,331.0,303.0,1004.0,1057.0,629.0,2062.0,2691.0
3551,Sedgwick,2003.0,325.0,301.0,1019.0,1074.0,623.0,2092.0,2715.0
3552,Sedgwick,2004.0,293.0,282.0,993.0,1040.0,576.0,2034.0,2610.0
3553,Sedgwick,2005.0,290.0,279.0,979.0,1030.0,566.0,2009.0,2575.0
3554,Sedgwick,2006.0,281.0,266.0,953.0,1020.0,544.0,1966.0,2510.0
3555,Sedgwick,2007.0,259.0,247.0,919.0,986.0,512.0,1913.0,2425.0
3556,Sedgwick,2008.0,257.0,246.0,928.0,985.0,503.0,1919.0,2422.0
3557,Sedgwick,2009.0,253.0,241.0,916.0,966.0,493.0,1886.0,2379.0
3558,Sedgwick,2010.0,251.0,244.0,908.0,964.0,495.0,1872.0,2367.0
3559,Sedgwick,2011.0,248.0,241.0,906.0,955.0,493.0,1877.0,2370.0
3560,Sedgwick,2012.0,256.0,248.0,913.0,964.0,496.0,1878.0,2374.0
3561,Sedgwick,2013.0,256.0,246.0,916.0,970.0,500.0,1883.0,2383.0
3562,Sedgwick,2014.0,253.0,246.0,921.0,964.0,500.0,1884.0,2384.0
3563,Sedgwick,2015.0,258.0,250.0,921.0,958.0,511.0,1877.0,2388.0
3564,Sedgwick,2016.0,262.0,256.0,921.0,957.0,515.0,1875.0,2390.0
3565,Sedgwick,2017.0,253.0,256.0,928.0,959.0,508.0,1890.0,2398.0
3566,Sedgwick,2018.0,247.0,255.0,938.0,962.0,501.0,1900.0,2401.0
3567,Sedgwick,2019.0,247.0,251.0,933.0,967.0,497.0,1907.0,2404.0
3568,Sedgwick,2020.0,248.0,248.0,939.0,972.0,496.0,1914.0,2410.0
3569,Sedgwick,2021.0,250.0,254.0,934.0,956.0,505.0,1892.0,2397.0
3570,Sedgwick,2022.0,254.0,254.0,932.0,957.0,510.0,1890.0,2400.0
3571,Sedgwick,2023.0,262.0,259.0,937.0,963.0,520.0,1894.0,2414.0
3572,Sedgwick,2024.0,264.0,260.0,937.0,966.0,523.0,1902.0,2425.0
3573,Sedgwick,2025.0,268.0,267.0,946.0,968.0,533.0,1916.0,2449.0
3574,Sedgwick,2026.0,276.0,266.0,943.0,975.0,541.0,1919.0,2460.0
3575,Sedgwick,2027.0,276.0,264.0,943.0,967.0,541.0,1913.0,2454.0
3576,Sedgwick,2028.0,273.0,265.0,935.0,969.0,537.0,1905.0,2442.0
3577,Sedgwick,2029.0,274.0,266.0,935.0,963.0,542.0,1895.0,2437.0
3578,Sedgwick,2030.0,272.0,264.0,932.0,967.0,535.0,1893.0,2428.0
3579,Sedgwick,2031.0,271.0,266.0,922.0,954.0,536.0,1884.0,2420.0
3580,Sedgwick,2032.0,279.0,263.0,922.0,954.0,539.0,1881.0,2420.0
3581,Sedgwick,2033.0,275.0,263.0,926.0,949.0,539.0,1873.0,2412.0
3582,Sedgwick,2034.0,275.0,262.0,916.0,946.0,535.0,1862.0,2397.0
3583,Sedgwick,2035.0,273.0,262.0,915.0,942.0,536.0,1856.0,2392.0
3584,Sedgwick,2036.0,274.0,266.0,911.0,937.0,543.0,1845.0,2388.0
3585,Sedgwick,2037.0,278.0,267.0,905.0,931.0,543.0,1836.0,2379.0
3586,Sedgwick,2038.0,280.0,269.0,896.0,927.0,549.0,1822.0,2371.0
3587,Sedgwick,2039.0,281.0,270.0,886.0,920.0,554.0,1811.0,2365.0
3588,Sedgwick,2040.0,286.0,274.0,886.0,917.0,561.0,1800.0,2361.0
3589,Sedgwick,2041.0,286.0,273.0,884.0,910.0,561.0,1794.0,2355.0
3590,Sedgwick,2042.0,286.0,274.0,881.0,910.0,560.0,1797.0,2357.0
3591,Sedgwick,2043.0,284.0,275.0,880.0,910.0,558.0,1791.0,2349.0
3592,Sedgwick,2044.0,285.0,273.0,880.0,907.0,557.0,1786.0,2343.0
3593,Sedgwick,2045.0,283.0,272.0,878.0,912.0,555.0,1785.0,2340.0
3594,Sedgwick,2046.0,283.0,272.0,877.0,910.0,553.0,1784.0,2337.0
3595,Sedgwick,2047.0,283.0,271.0,876.0,905.0,553.0,1785.0,2338.0
3596,Sedgwick,2048.0,281.0,270.0,878.0,906.0,551.0,1784.0,2335.0
3597,Sedgwick,2049.0,281.0,271.0,880.0,905.0,552.0,1782.0,2334.0
3598,Sedgwick,2050.0,282.0,268.0,876.0,908.0,552.0,1784.0,2336.0
3599,Summit,1990.0,1396.0,1372.0,5642.0,4516.0,2768.0,10158.0,12926.0
3600,Summit,1991.0,1444.0,1399.0,5952.0,4674.0,2843.0,10626.0,13469.0
3601,Summit,1992.0,1473.0,1410.0,6182.0,4780.0,2883.0,10962.0,13845.0
3602,Summit,1993.0,1602.0,1511.0,6851.0,5225.0,3113.0,12076.0,15189.0
3603,Summit,1994.0,1790.0,1669.0,7795.0,5853.0,3459.0,13648.0,17107.0
3604,Summit,1995.0,1897.0,1744.0,8411.0,6222.0,3641.0,14633.0,18274.0
3605,Summit,1996.0,1997.0,1810.0,9011.0,6578.0,3807.0,15589.0,19396.0
3606,Summit,1997.0,2078.0,1856.0,9550.0,6868.0,3934.0,16418.0,20352.0
3607,Summit,1998.0,2154.0,1896.0,10086.0,7149.0,4050.0,17235.0,21285.0
3608,Summit,1999.0,2265.0,1961.0,10798.0,7544.0,4226.0,18342.0,22568.0
3609,Summit,2000.0,2560.0,2181.0,12417.0,8550.0,4741.0,20967.0,25708.0
3610,Summit,2001.0,2491.0,2194.0,12782.0,8826.0,4684.0,21606.0,26290.0
3611,Summit,2002.0,2460.0,2191.0,12928.0,8936.0,4649.0,21865.0,26514.0
3612,Summit,2003.0,2438.0,2196.0,13018.0,9054.0,4636.0,22071.0,26707.0
3613,Summit,2004.0,2428.0,2190.0,12975.0,9113.0,4617.0,22088.0,26705.0
3614,Summit,2005.0,2418.0,2214.0,12875.0,9113.0,4630.0,21991.0,26621.0
3615,Summit,2006.0,2468.0,2252.0,12836.0,9287.0,4715.0,22122.0,26837.0
3616,Summit,2007.0,2532.0,2310.0,12832.0,9488.0,4843.0,22325.0,27168.0
3617,Summit,2008.0,2593.0,2381.0,12768.0,9718.0,4973.0,22490.0,27463.0
3618,Summit,2009.0,2620.0,2419.0,12750.0,9989.0,5039.0,22741.0,27780.0
3619,Summit,2010.0,2648.0,2485.0,12757.0,10183.0,5133.0,22940.0,28073.0
3620,Summit,2011.0,2570.0,2429.0,12786.0,10313.0,4996.0,23085.0,28081.0
3621,Summit,2012.0,2519.0,2382.0,12929.0,10554.0,4902.0,23484.0,28386.0
3622,Summit,2013.0,2468.0,2335.0,13185.0,10873.0,4807.0,24054.0,28861.0
3623,Summit,2014.0,2439.0,2323.0,13500.0,11235.0,4763.0,24736.0,29499.0
3624,Summit,2015.0,2435.0,2337.0,13860.0,11630.0,4770.0,25494.0,30264.0
3625,Summit,2016.0,2430.0,2336.0,14111.0,11943.0,4769.0,26051.0,30820.0
3626,Summit,2017.0,2438.0,2326.0,14242.0,12127.0,4764.0,26371.0,31135.0
3627,Summit,2018.0,2422.0,2309.0,14206.0,12160.0,4729.0,26364.0,31093.0
3628,Summit,2019.0,2403.0,2280.0,14246.0,12256.0,4687.0,26503.0,31190.0
3629,Summit,2020.0,2378.0,2239.0,14153.0,12247.0,4616.0,26401.0,31017.0
3630,Summit,2021.0,2343.0,2195.0,14070.0,12234.0,4535.0,26300.0,30835.0
3631,Summit,2022.0,2325.0,2196.0,14176.0,12355.0,4519.0,26529.0,31048.0
3632,Summit,2023.0,2313.0,2199.0,14273.0,12462.0,4511.0,26731.0,31242.0
3633,Summit,2024.0,2302.0,2194.0,14355.0,12576.0,4490.0,26934.0,31424.0
3634,Summit,2025.0,2287.0,2190.0,14450.0,12692.0,4475.0,27141.0,31616.0
3635,Summit,2026.0,2286.0,2175.0,14555.0,12842.0,4457.0,27403.0,31860.0
3636,Summit,2027.0,2261.0,2162.0,14736.0,13041.0,4422.0,27774.0,32196.0
3637,Summit,2028.0,2254.0,2161.0,14864.0,13201.0,4412.0,28072.0,32484.0
3638,Summit,2029.0,2273.0,2169.0,14960.0,13323.0,4441.0,28280.0,32721.0
3639,Summit,2030.0,2274.0,2174.0,15053.0,13454.0,4447.0,28506.0,32953.0
3640,Summit,2031.0,2276.0,2174.0,15158.0,13581.0,4445.0,28743.0,33188.0
3641,Summit,2032.0,2298.0,2195.0,15235.0,13689.0,4492.0,28928.0,33420.0
3642,Summit,2033.0,2310.0,2206.0,15323.0,13802.0,4517.0,29126.0,33643.0
3643,Summit,2034.0,2323.0,2221.0,15416.0,13919.0,4545.0,29334.0,33879.0
3644,Summit,2035.0,2329.0,2226.0,15510.0,14048.0,4555.0,29551.0,34106.0
3645,Summit,2036.0,2340.0,2235.0,15597.0,14155.0,4575.0,29756.0,34331.0
3646,Summit,2037.0,2354.0,2250.0,15700.0,14278.0,4602.0,29980.0,34582.0
3647,Summit,2038.0,2381.0,2274.0,15778.0,14386.0,4654.0,30167.0,34821.0
3648,Summit,2039.0,2397.0,2290.0,15867.0,14498.0,4689.0,30366.0,35055.0
3649,Summit,2040.0,2420.0,2312.0,15945.0,14603.0,4730.0,30544.0,35274.0
3650,Summit,2041.0,2438.0,2328.0,16022.0,14705.0,4764.0,30729.0,35493.0
3651,Summit,2042.0,2454.0,2345.0,16095.0,14812.0,4799.0,30904.0,35703.0
3652,Summit,2043.0,2470.0,2358.0,16175.0,14915.0,4828.0,31094.0,35922.0
3653,Summit,2044.0,2484.0,2372.0,16246.0,15023.0,4856.0,31272.0,36128.0
3654,Summit,2045.0,2496.0,2385.0,16324.0,15121.0,4882.0,31444.0,36326.0
3655,Summit,2046.0,2509.0,2396.0,16394.0,15225.0,4906.0,31624.0,36530.0
3656,Summit,2047.0,2521.0,2405.0,16472.0,15326.0,4926.0,31792.0,36718.0
3657,Summit,2048.0,2528.0,2414.0,16545.0,15426.0,4943.0,31963.0,36906.0
3658,Summit,2049.0,2535.0,2422.0,16605.0,15524.0,4957.0,32128.0,37085.0
3659,Summit,2050.0,2541.0,2428.0,16671.0,15620.0,4969.0,32286.0,37255.0
3660,Teller,1990.0,2000.0,1752.0,4338.0,4381.0,3752.0,8719.0,12471.0
3661,Teller,1991.0,2008.0,1773.0,4451.0,4485.0,3781.0,8936.0,12717.0
3662,Teller,1992.0,2133.0,1893.0,4811.0,4836.0,4026.0,9647.0,13673.0
3663,Teller,1993.0,2268.0,2029.0,5213.0,5224.0,4297.0,10437.0,14734.0
3664,Teller,1994.0,2397.0,2161.0,5615.0,5613.0,4558.0,11228.0,15786.0
3665,Teller,1995.0,2544.0,2308.0,6072.0,6055.0,4852.0,12127.0,16979.0
3666,Teller,1996.0,2683.0,2450.0,6514.0,6487.0,5133.0,13001.0,18134.0
3667,Teller,1997.0,2784.0,2561.0,6887.0,6837.0,5345.0,13724.0,19069.0
3668,Teller,1998.0,2832.0,2625.0,7137.0,7077.0,5457.0,14214.0,19671.0
3669,Teller,1999.0,2865.0,2677.0,7360.0,7282.0,5542.0,14642.0,20184.0
3670,Teller,2000.0,2950.0,2777.0,7719.0,7621.0,5727.0,15340.0,21067.0
3671,Teller,2001.0,3035.0,2802.0,7982.0,7919.0,5833.0,15904.0,21737.0
3672,Teller,2002.0,2999.0,2761.0,8148.0,8089.0,5754.0,16234.0,21988.0
3673,Teller,2003.0,2977.0,2740.0,8279.0,8217.0,5720.0,16500.0,22220.0
3674,Teller,2004.0,2898.0,2667.0,8355.0,8300.0,5568.0,16647.0,22215.0
3675,Teller,2005.0,2885.0,2629.0,8523.0,8466.0,5514.0,16993.0,22507.0
3676,Teller,2006.0,2869.0,2580.0,8700.0,8645.0,5449.0,17342.0,22791.0
3677,Teller,2007.0,2859.0,2565.0,8911.0,8828.0,5426.0,17741.0,23167.0
3678,Teller,2008.0,2760.0,2498.0,8999.0,8846.0,5260.0,17843.0,23103.0
3679,Teller,2009.0,2710.0,2412.0,9115.0,8974.0,5118.0,18083.0,23201.0
3680,Teller,2010.0,2668.0,2373.0,9258.0,9142.0,5041.0,18400.0,23441.0
3681,Teller,2011.0,2620.0,2347.0,9205.0,9104.0,4961.0,18303.0,23264.0
3682,Teller,2012.0,2548.0,2297.0,9253.0,9171.0,4848.0,18422.0,23270.0
3683,Teller,2013.0,2448.0,2238.0,9260.0,9168.0,4688.0,18419.0,23107.0
3684,Teller,2014.0,2394.0,2198.0,9303.0,9226.0,4594.0,18523.0,23117.0
3685,Teller,2015.0,2348.0,2156.0,9273.0,9223.0,4504.0,18504.0,23008.0
3686,Teller,2016.0,2380.0,2187.0,9531.0,9508.0,4565.0,19041.0,23606.0
3687,Teller,2017.0,2407.0,2216.0,9759.0,9769.0,4625.0,19531.0,24156.0
3688,Teller,2018.0,2408.0,2221.0,9930.0,9958.0,4627.0,19895.0,24522.0
3689,Teller,2019.0,2364.0,2199.0,10036.0,10079.0,4564.0,20116.0,24680.0
3690,Teller,2020.0,2342.0,2195.0,10089.0,10154.0,4534.0,20243.0,24777.0
3691,Teller,2021.0,2293.0,2182.0,10182.0,10227.0,4476.0,20403.0,24879.0
3692,Teller,2022.0,2302.0,2201.0,10298.0,10369.0,4502.0,20667.0,25169.0
3693,Teller,2023.0,2314.0,2221.0,10413.0,10501.0,4538.0,20918.0,25456.0
3694,Teller,2024.0,2317.0,2244.0,10542.0,10653.0,4561.0,21188.0,25749.0
3695,Teller,2025.0,2319.0,2253.0,10668.0,10793.0,4575.0,21466.0,26041.0
3696,Teller,2026.0,2321.0,2261.0,10766.0,10915.0,4582.0,21681.0,26263.0
3697,Teller,2027.0,2338.0,2278.0,10873.0,11048.0,4613.0,21918.0,26531.0
3698,Teller,2028.0,2340.0,2275.0,10934.0,11136.0,4618.0,22072.0,26690.0
3699,Teller,2029.0,2347.0,2272.0,10994.0,11225.0,4617.0,22216.0,26833.0
3700,Teller,2030.0,2336.0,2261.0,11059.0,11308.0,4598.0,22367.0,26965.0
3701,Teller,2031.0,2355.0,2279.0,11101.0,11367.0,4630.0,22469.0,27099.0
3702,Teller,2032.0,2369.0,2292.0,11145.0,11427.0,4659.0,22568.0,27227.0
3703,Teller,2033.0,2365.0,2287.0,11202.0,11496.0,4654.0,22705.0,27359.0
3704,Teller,2034.0,2362.0,2287.0,11260.0,11575.0,4651.0,22833.0,27484.0
3705,Teller,2035.0,2364.0,2280.0,11320.0,11639.0,4643.0,22955.0,27598.0
3706,Teller,2036.0,2365.0,2288.0,11368.0,11701.0,4651.0,23070.0,27721.0
3707,Teller,2037.0,2375.0,2292.0,11408.0,11747.0,4668.0,23157.0,27825.0
3708,Teller,2038.0,2389.0,2307.0,11440.0,11789.0,4694.0,23229.0,27923.0
3709,Teller,2039.0,2383.0,2302.0,11496.0,11842.0,4684.0,23339.0,28023.0
3710,Teller,2040.0,2389.0,2309.0,11544.0,11879.0,4700.0,23423.0,28123.0
3711,Teller,2041.0,2401.0,2317.0,11576.0,11928.0,4719.0,23509.0,28228.0
3712,Teller,2042.0,2406.0,2322.0,11629.0,11970.0,4727.0,23601.0,28328.0
3713,Teller,2043.0,2412.0,2330.0,11675.0,12018.0,4741.0,23685.0,28426.0
3714,Teller,2044.0,2417.0,2335.0,11725.0,12055.0,4750.0,23783.0,28533.0
3715,Teller,2045.0,2419.0,2338.0,11776.0,12103.0,4758.0,23883.0,28641.0
3716,Teller,2046.0,2424.0,2340.0,11829.0,12149.0,4761.0,23973.0,28734.0
3717,Teller,2047.0,2425.0,2342.0,11888.0,12201.0,4769.0,24085.0,28854.0
3718,Teller,2048.0,2430.0,2346.0,11952.0,12241.0,4776.0,24186.0,28962.0
3719,Teller,2049.0,2432.0,2349.0,12007.0,12300.0,4778.0,24304.0,29082.0
3720,Teller,2050.0,2433.0,2349.0,12072.0,12349.0,4781.0,24411.0,29192.0
3721,Washington,1990.0,684.0,664.0,1710.0,1754.0,1348.0,3464.0,4812.0
3722,Washington,1991.0,687.0,656.0,1699.0,1742.0,1343.0,3441.0,4784.0
3723,Washington,1992.0,704.0,667.0,1740.0,1781.0,1371.0,3521.0,4892.0
3724,Washington,1993.0,743.0,696.0,1833.0,1867.0,1439.0,3700.0,5139.0
3725,Washington,1994.0,757.0,704.0,1864.0,1895.0,1461.0,3759.0,5220.0
3726,Washington,1995.0,761.0,702.0,1874.0,1899.0,1463.0,3773.0,5236.0
3727,Washington,1996.0,765.0,697.0,1868.0,1894.0,1462.0,3762.0,5224.0
3728,Washington,1997.0,767.0,692.0,1867.0,1888.0,1459.0,3755.0,5214.0
3729,Washington,1998.0,762.0,679.0,1849.0,1865.0,1441.0,3714.0,5155.0
3730,Washington,1999.0,746.0,660.0,1801.0,1815.0,1406.0,3616.0,5022.0
3731,Washington,2000.0,735.0,643.0,1778.0,1786.0,1378.0,3564.0,4942.0
3732,Washington,2001.0,719.0,637.0,1774.0,1779.0,1352.0,3543.0,4895.0
3733,Washington,2002.0,751.0,677.0,1919.0,1908.0,1431.0,3824.0,5255.0
3734,Washington,2003.0,714.0,645.0,1902.0,1880.0,1360.0,3781.0,5141.0
3735,Washington,2004.0,689.0,631.0,1886.0,1859.0,1321.0,3740.0,5061.0
3736,Washington,2005.0,679.0,607.0,1874.0,1844.0,1283.0,3714.0,4997.0
3737,Washington,2006.0,662.0,599.0,1878.0,1840.0,1261.0,3720.0,4981.0
3738,Washington,2007.0,638.0,596.0,1874.0,1817.0,1234.0,3691.0,4925.0
3739,Washington,2008.0,615.0,566.0,1843.0,1775.0,1180.0,3622.0,4802.0
3740,Washington,2009.0,600.0,575.0,1840.0,1759.0,1175.0,3602.0,4777.0
3741,Washington,2010.0,609.0,580.0,1848.0,1778.0,1189.0,3626.0,4815.0
3742,Washington,2011.0,564.0,539.0,1789.0,1717.0,1106.0,3504.0,4610.0
3743,Washington,2012.0,538.0,511.0,1787.0,1724.0,1051.0,3511.0,4562.0
3744,Washington,2013.0,536.0,511.0,1819.0,1744.0,1048.0,3569.0,4617.0
3745,Washington,2014.0,531.0,501.0,1827.0,1758.0,1034.0,3576.0,4610.0
3746,Washington,2015.0,543.0,510.0,1849.0,1782.0,1054.0,3629.0,4683.0
3747,Washington,2016.0,557.0,519.0,1869.0,1799.0,1076.0,3669.0,4745.0
3748,Washington,2017.0,563.0,523.0,1908.0,1846.0,1085.0,3759.0,4844.0
3749,Washington,2018.0,556.0,520.0,1905.0,1828.0,1073.0,3741.0,4814.0
3750,Washington,2019.0,547.0,509.0,1923.0,1851.0,1057.0,3768.0,4825.0
3751,Washington,2020.0,540.0,503.0,1926.0,1854.0,1047.0,3782.0,4829.0
3752,Washington,2021.0,542.0,514.0,1930.0,1839.0,1059.0,3760.0,4819.0
3753,Washington,2022.0,543.0,508.0,1934.0,1852.0,1053.0,3784.0,4837.0
3754,Washington,2023.0,538.0,507.0,1948.0,1860.0,1044.0,3803.0,4847.0
3755,Washington,2024.0,538.0,507.0,1953.0,1866.0,1045.0,3822.0,4867.0
3756,Washington,2025.0,536.0,503.0,1969.0,1880.0,1041.0,3843.0,4884.0
3757,Washington,2026.0,529.0,503.0,1974.0,1886.0,1033.0,3865.0,4898.0
3758,Washington,2027.0,527.0,501.0,1983.0,1897.0,1026.0,3875.0,4901.0
3759,Washington,2028.0,519.0,496.0,1993.0,1902.0,1015.0,3897.0,4912.0
3760,Washington,2029.0,514.0,494.0,2010.0,1912.0,1004.0,3918.0,4922.0
3761,Washington,2030.0,513.0,494.0,2014.0,1913.0,1007.0,3927.0,4934.0
3762,Washington,2031.0,512.0,492.0,2015.0,1917.0,1004.0,3926.0,4930.0
3763,Washington,2032.0,511.0,493.0,2008.0,1922.0,999.0,3933.0,4932.0
3764,Washington,2033.0,503.0,486.0,2007.0,1926.0,987.0,3936.0,4923.0
3765,Washington,2034.0,496.0,477.0,2009.0,1915.0,970.0,3924.0,4894.0
3766,Washington,2035.0,481.0,464.0,2013.0,1920.0,948.0,3928.0,4876.0
3767,Washington,2036.0,474.0,456.0,2007.0,1912.0,931.0,3920.0,4851.0
3768,Washington,2037.0,462.0,445.0,2005.0,1912.0,905.0,3914.0,4819.0
3769,Washington,2038.0,456.0,437.0,1998.0,1901.0,890.0,3903.0,4793.0
3770,Washington,2039.0,446.0,429.0,1988.0,1892.0,876.0,3883.0,4759.0
3771,Washington,2040.0,435.0,419.0,1985.0,1882.0,852.0,3864.0,4716.0
3772,Washington,2041.0,428.0,412.0,1975.0,1871.0,840.0,3846.0,4686.0
3773,Washington,2042.0,420.0,402.0,1962.0,1867.0,824.0,3820.0,4644.0
3774,Washington,2043.0,412.0,397.0,1949.0,1848.0,807.0,3799.0,4606.0
3775,Washington,2044.0,404.0,386.0,1936.0,1836.0,791.0,3778.0,4569.0
3776,Washington,2045.0,396.0,379.0,1925.0,1820.0,777.0,3747.0,4524.0
3777,Washington,2046.0,385.0,372.0,1911.0,1807.0,757.0,3714.0,4471.0
3778,Washington,2047.0,377.0,364.0,1898.0,1790.0,739.0,3688.0,4427.0
3779,Washington,2048.0,368.0,353.0,1887.0,1774.0,719.0,3654.0,4373.0
3780,Washington,2049.0,362.0,344.0,1865.0,1758.0,701.0,3620.0,4321.0
3781,Washington,2050.0,353.0,334.0,1848.0,1742.0,686.0,3591.0,4277.0
3782,Weld,1990.0,20211.0,19434.0,44968.0,47351.0,39645.0,92319.0,131964.0
3783,Weld,1991.0,20823.0,19970.0,46350.0,48596.0,40793.0,94946.0,135739.0
3784,Weld,1992.0,21520.0,20601.0,47929.0,50078.0,42121.0,98007.0,140128.0
3785,Weld,1993.0,22414.0,21418.0,49941.0,52006.0,43832.0,101947.0,145779.0
3786,Weld,1994.0,23303.0,22222.0,51945.0,53905.0,45525.0,105850.0,151375.0
3787,Weld,1995.0,24224.0,23055.0,54024.0,55871.0,47279.0,109895.0,157174.0
3788,Weld,1996.0,24965.0,23716.0,55709.0,57415.0,48681.0,113124.0,161805.0
3789,Weld,1997.0,25773.0,24437.0,57533.0,59096.0,50210.0,116629.0,166839.0
3790,Weld,1998.0,26660.0,25229.0,59548.0,60956.0,51889.0,120504.0,172393.0
3791,Weld,1999.0,27443.0,25925.0,61334.0,62565.0,53368.0,123899.0,177267.0
3792,Weld,2000.0,28380.0,26751.0,63442.0,64501.0,55131.0,127943.0,183074.0
3793,Weld,2001.0,29647.0,27964.0,66820.0,68047.0,57611.0,134867.0,192478.0
3794,Weld,2002.0,30404.0,28814.0,69269.0,70493.0,59216.0,139758.0,198974.0
3795,Weld,2003.0,31524.0,30027.0,72201.0,73403.0,61553.0,145603.0,207156.0
3796,Weld,2004.0,32524.0,31032.0,74611.0,75907.0,63553.0,150512.0,214065.0
3797,Weld,2005.0,33883.0,32363.0,77909.0,79281.0,66247.0,157184.0,223431.0
3798,Weld,2006.0,34993.0,33396.0,80634.0,82264.0,68390.0,162894.0,231284.0
3799,Weld,2007.0,36038.0,34463.0,83058.0,84719.0,70501.0,167778.0,238279.0
3800,Weld,2008.0,36960.0,35313.0,85039.0,86804.0,72274.0,171841.0,244115.0
3801,Weld,2009.0,37595.0,35929.0,86899.0,88540.0,73523.0,175436.0,248959.0
3802,Weld,2010.0,38212.0,36530.0,88963.0,90525.0,74742.0,179488.0,254230.0
3803,Weld,2011.0,38844.0,37279.0,90572.0,92003.0,76123.0,182586.0,258709.0
3804,Weld,2012.0,39127.0,37634.0,92853.0,94231.0,76764.0,187088.0,263852.0
3805,Weld,2013.0,39525.0,38142.0,95417.0,96685.0,77665.0,192101.0,269766.0
3806,Weld,2014.0,40057.0,38790.0,97994.0,99145.0,78848.0,197142.0,275990.0
3807,Weld,2015.0,41127.0,39913.0,101375.0,102442.0,81042.0,203819.0,284861.0
3808,Weld,2016.0,42215.0,41000.0,105123.0,106178.0,83218.0,211300.0,294518.0
3809,Weld,2017.0,43374.0,42171.0,108974.0,110070.0,85544.0,219052.0,304596.0
3810,Weld,2018.0,44201.0,42936.0,112466.0,113617.0,87136.0,226077.0,313213.0
3811,Weld,2019.0,44999.0,43718.0,116222.0,117401.0,88711.0,233623.0,322334.0
3812,Weld,2020.0,45775.0,44478.0,119874.0,121054.0,90253.0,240933.0,331186.0
3813,Weld,2021.0,46620.0,45202.0,123476.0,124721.0,91820.0,248199.0,340019.0
3814,Weld,2022.0,47245.0,45741.0,126778.0,128093.0,92991.0,254867.0,347858.0
3815,Weld,2023.0,47905.0,46419.0,130552.0,131824.0,94325.0,262378.0,356703.0
3816,Weld,2024.0,48452.0,46949.0,134103.0,135373.0,95400.0,269476.0,364876.0
3817,Weld,2025.0,49125.0,47621.0,137804.0,139061.0,96747.0,276864.0,373611.0
3818,Weld,2026.0,50215.0,48641.0,142291.0,143589.0,98854.0,285882.0,384736.0
3819,Weld,2027.0,51279.0,49765.0,146750.0,147966.0,101043.0,294715.0,395758.0
3820,Weld,2028.0,52508.0,51028.0,151336.0,152489.0,103539.0,303828.0,407367.0
3821,Weld,2029.0,53753.0,52152.0,155619.0,156847.0,105901.0,312466.0,418367.0
3822,Weld,2030.0,55062.0,53413.0,160027.0,161257.0,108474.0,321286.0,429760.0
3823,Weld,2031.0,56454.0,54753.0,164605.0,165842.0,111207.0,330445.0,441652.0
3824,Weld,2032.0,57607.0,55854.0,168557.0,169785.0,113459.0,338342.0,451801.0
3825,Weld,2033.0,58724.0,56921.0,172571.0,173774.0,115644.0,346339.0,461983.0
3826,Weld,2034.0,59799.0,57945.0,176590.0,177756.0,117748.0,354358.0,472106.0
3827,Weld,2035.0,60825.0,58920.0,180631.0,181758.0,119748.0,362391.0,482139.0
3828,Weld,2036.0,61852.0,59906.0,184619.0,185704.0,121759.0,370325.0,492084.0
3829,Weld,2037.0,62931.0,60931.0,188521.0,189548.0,123864.0,378078.0,501942.0
3830,Weld,2038.0,64032.0,61982.0,192345.0,193318.0,126013.0,385671.0,511684.0
3831,Weld,2039.0,65049.0,62951.0,196198.0,197110.0,127999.0,393312.0,521311.0
3832,Weld,2040.0,66077.0,63925.0,199992.0,200837.0,130004.0,400829.0,530833.0
3833,Weld,2041.0,67126.0,64920.0,203709.0,204472.0,132043.0,408183.0,540226.0
3834,Weld,2042.0,68111.0,65857.0,207428.0,208119.0,133966.0,415552.0,549518.0
3835,Weld,2043.0,69052.0,66750.0,211145.0,211738.0,135799.0,422886.0,558685.0
3836,Weld,2044.0,69940.0,67585.0,214859.0,215345.0,137523.0,430210.0,567733.0
3837,Weld,2045.0,70747.0,68349.0,218589.0,218969.0,139095.0,437560.0,576655.0
3838,Weld,2046.0,71503.0,69061.0,222324.0,222587.0,140566.0,444905.0,585471.0
